Id	Height	OverlayHeight	pixHeight	SizeX	SizeY	spawnCol	MeleeRng	BaseW	HitClass	HDv	TRv	LGv	Rav	Lav	RHv	LHv	SHv	S1v	S2v	S3v	S4v	S5v	S6v	S7v	S8v	HD	TR	LG	RA	LA	RH	LH	SH	S1	S2	S3	S4	S5	S6	S7	S8	TotalPieces	mDT	mNU	mWL	mGH	mA1	mA2	mBL	mSC	mS1	mS2	mS3	mS4	mDD	mKB	mSQ	mRN	dDT	dNU	dWL	dGH	dA1	dA2	dBL	dSC	dS1	dS2	dS3	dS4	dDD	dKB	dSQ	dRN	A1mv	A2mv	SCmv	S1mv	S2mv	S3mv	S4mv	noGfxHitTest	htTop	htLeft	htWidth	htHeight	restore	automapCel	noMap	noOvly	isSel	alSel	noSel	shiftSel	corpseSel	isAtt	revive	critter	small	large	soft	inert	objCol	deadCol	unflatDead	Shadow	noUniqueShift	compositeDeath	localBlood	Bleed	Light	light-r	light-g	light-b	Utrans	Utrans(N)	Utrans(H)	Heart	BodyPart	InfernoLen	InfernoAnim	InfernoRollback	ResurrectMode	ResurrectSkill	EOL
maggotqueen4	3	1	48	3	3		0	hth	3		lit																1															2	1	1							1				1		1		1	1	8	8	8	8	8	8	1	8	8	8	1	8	8	8													1				1					1				1	1					1						255	255	255				xxx	xxx	1			NU		0
maggotqueen5	3	1	48	3	3		0	hth	3		lit																1															2	1	1							1				1		1		1	1	8	8	8	8	8	8	1	8	8	8	1	8	8	8													1				1					1				1	1					1						255	255	255				xxx	xxx	1			NU		0
claygolem	3	2	96	2	2		0	hth	3		lit																1															1	1	1	1		1				1				1		1		1	8	8	8	8	8	8	8	1	8	8	8	1	8	8	8													1				1					1										1					5	255	255	255				xxx	xxx	1			NU		0
bloodgolem	3	2	96	2	2		0	hth	3		lit																1															1	1	1	1		1				1				1		1		8	8	8	8	8	8	8	8	1	8	8	8	8	8	8	8													1				1					1					1					1				1	5	255	255	255				xxx	xxx	1			NU		0
irongolem	3	2	96	2	2		0	hth	3		lit																1															1	1	1	1		1				1				1		1		8	8	8	8	8	8	8	8	1	8	8	8	8	8	8	8													1				1					1										1					5	255	255	255				xxx	xxx	1			NU		0
firegolem	3	2	96	2	2		0	hth	3		lit																1															1	1	1	1		1				1				1		1		1	8	8	8	8	8	8	8	1	8	8	8	1	8	8	8													1				1					1										1					5	255	255	255				xxx	xxx	1			NU		0
familiar	2	2	96	2	2		0	hth	3		lit																1															1		1															8	16	8	8	8	8	8	8	8	8	8	8	8	8	8	8													0				1															1					5	255	255	255				xxx	xxx	1			NU		0
act3male	0	2	96	2	2		0	hth	3	"lit,got,brd"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hev"	"lit,med,hev"	"nil,ban,fsh,snk"	"nil,bsk,buk,sak"		"shr,lhr,hbd,tkt"								1	1	1	1	1	1	1		1								8		1	1														8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1														1	1				1	1					255	255	255				xxx	xxx	1			NU		0
baboon6	3	2	96	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1							1				255	255	255				xxx	xxx	1			NU		0
act3female	0	2	96	2	2		0	hth	3	"bld,blk,brn,lit"	"btp,mtp,stp,svt"	"srt,lng,dln"			"nil,nil,bsk,buk"	"nil,nil,bsk,buk"										1	1	1			1	1										5		1	1														8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1														1	1				1	1					255	255	255				xxx	xxx	1			NU		0
natalya	0	2	80	2	2		0	hth	3		lit																1															1		1	1														1	8	8	8	8	8	8	8	8	8	8	8	1	8	8	8		1											0				1										1	1				1						255	255	255				xxx	xxx	1			NU		0
vilemother1	3	2	96	3	3		1	hth	3		lit		lit	lit				lit	lit	lit	lit						1		1	1				1	1	1	1					7	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1	2	1		255	255	255				xxx	xxx	1			NU		0
vilemother2	3	2	96	3	3		1	hth	3		lit		lit	lit				lit	lit	lit	lit						1		1	1				1	1	1	1					7	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1	2	1		255	255	255				xxx	xxx	1			NU		0
vilemother3	3	2	96	3	3		1	hth	3		lit		lit	lit				lit	lit	lit	lit						1		1	1				1	1	1	1					7	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1	2	1		255	255	255				xxx	xxx	1			NU		0
vilechild1	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			2	1		255	255	255				xxx	xxx	1			NU		0
vilechild2	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			2	1		255	255	255				xxx	xxx	1			NU		0
vilechild3	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			2	1		255	255	255				xxx	xxx	1			NU		0
fingermage1	3	3	96	3	3		0	hth	3		lit							lit									1							1								2	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1						1				1	7	255	90	0				xxx	xxx	1			NU		0
fingermage2	3	3	96	3	3		0	hth	3		lit							lit									1							1								2	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1						1				1	7	255	228	132				xxx	xxx	1			NU		0
fingermage3	3	3	96	3	3		0	hth	3		lit							lit									1							1								2	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1						1				1	7	255	255	255				xxx	xxx	1			NU		0
regurgitator1	3	2	96	3	3		1	hth	3		lit																1															1	1	1	1	1	1	1			1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				1		255	255	255				xxx	xxx	1			NU		0
regurgitator2	3	2	96	3	3		1	hth	3		lit																1															1	1	1	1	1	1	1			1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				1		255	255	255				xxx	xxx	1			NU		0
regurgitator3	3	2	96	3	3		1	hth	3		lit																1															1	1	1	1	1	1	1			1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				1		255	255	255				xxx	xxx	1			NU		0
doomknight1	3	2	144	2	2		2	fgt	3	"col,hod,hrn"	lit		med	med		"flc,lsd,bsd,smc"		rsp	lsp							1	1		1	1		1		1	1							7	1	1	1	1	1		1				1		1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			4	255	255	255				xxx	xxx	1			NU		0
doomknight2	3	2	144	2	2		2	hth	3	"col,hod,hrn"	lit		med	med		"flc,lsd,bsd,smc"		rsp	lsp	"pos,fir,col,unh"						1	1		1	1		1		1	1	1						8	1	1	1	1	1				1		1		1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			4	255	255	255				xxx	xxx	1			NU		0
doomknight3	3	2	144	2	2		2	mgk	3	"col,hod,hrn"	lit		med	med				rsp	lsp	"pos,fir,col,unh"	"pos,fir,col,unh"					1	1		1	1				1	1	1	1					8	1	1	1	1					1	1	1		1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			4	255	255	255				xxx	xxx	1			NU		0
quillbear1	3	1	96	3	3		0	hth	3		lit														lit		1														1	2	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1		255	255	255				xxx	xxx	1			NU		0
quillbear2	3	1	96	3	3		0	hth	3		lit														lit		1														1	2	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1		255	255	255				xxx	xxx	1			NU		0
quillbear3	3	1	96	3	3		0	hth	3		lit														lit		1														1	2	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1		255	255	255				xxx	xxx	1			NU		0
quillbear4	3	1	96	3	3		0	hth	3		lit														lit		1														1	2	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1		255	255	255				xxx	xxx	1			NU		0
quillbear5	3	1	96	3	3		0	hth	3		lit														lit		1														1	2	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1		255	255	255				xxx	xxx	1			NU		0
snake	0	1	96	0	0		0	hth	3		lit																1															1	1	1	1										1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1		1				1					1			1											255	255	255				xxx	xxx	1			NU		0
parrot	0	1	96	0	0		0	hth	3		lit																1															1		1	1														8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1		1				1					1			1					1						255	255	255				xxx	xxx	1			NU		0
fish	0	1	96	0	0		0	hth	3		lit																1															1															1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1		1				1								1					1						255	255	255				xxx	xxx	1			NU		0
evilhole1	3	3	128	3	3		0	hth	3		lit							lit									1							1								2	1	1									1	1	1		1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1													1						1						255	255	255				xxx	xxx	1			NU		0
evilhole2	3	3	128	3	3		0	hth	3		lit							lit									1							1								2	1	1									1	1	1		1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1													1						1						255	255	255				xxx	xxx	1			NU		0
evilhole3	3	3	128	3	3		0	hth	3		lit							lit									1							1								2	1	1									1	1	1		1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1													1						1						255	255	255				xxx	xxx	1			NU		0
evilhole4	3	3	128	3	3		0	hth	3		lit							lit									1							1								2	1	1									1	1	1		1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1													1						1						255	255	255				xxx	xxx	1			NU		0
evilhole5	3	3	128	3	3		0	hth	3		lit							lit									1							1								2	1	1									1	1	1		1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1													1						1						255	255	255				xxx	xxx	1			NU		0
trap-firebolt	1	3	128	0	0		0	hth	3		lit																1															1	1	1			1				1				1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													0																			1						255	255	255				xxx	xxx	1			NU		0
trap-horzmissile	3	3	128	0	0		0	hth	3		lit																1															1	1	1			1	1			1	1			1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1																			1						255	255	255				xxx	xxx	1			NU		0
trap-vertmissile	3	3	128	0	0		0	hth	3		lit																1															1	1	1			1	1			1	1			1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1																			1						255	255	255				xxx	xxx	1			NU		0
trap-poisoncloud	1	3	128	0	0		0	hth	3		lit																1															1	1	1			1				1				1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													0																			1						255	255	255				xxx	xxx	1			NU		0
trap-lightning	1	3	128	0	0		0	hth	3		lit																1															1	1	1			1				1				1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													0																			1						255	255	255				xxx	xxx	1			NU		0
act2guard2	0	2	96	2	2		0	hth	3	"lit,med"	"lit,med"	"lit,med"	"lit,med"	"lit,med"	"spr,glv"			lit	lit	lit						1	1	1	1	1	1			1	1	1						9		1	1														8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													0				1										1	1				1	1		2			255	255	255				xxx	xxx	1			NU		0
invisospawner	1	1	96	2	2		0	hth	3		lit																1															1	1	1							1				1				1	1	8	8	1	8	8	8	1	8	8	8	1	8	8	8													1																			1						255	255	255				xxx	xxx	1			NU		0
diabloclone	3	3	112	2	2		0	hth	3		lit																1	1	1	1				1								5																	1	8	8	8	8	8	8	8	8	8	8	8	1	8	8	8													1				1					1				1	1					1	1			2		255	255	255	5	5	5	xxx	xxx	1			NU		0
suckernest1	3	3	128	3	3		0	hth	3		lit																1															1	1	1							1				1		1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1				1				1	1	1			1		1				1				1		255	255	255				xxx	xxx	1			NU		0
suckernest2	3	3	128	3	3		0	hth	3		lit																1															1	1	1							1				1		1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1				1				1	1	1			1		1				1				1		255	255	255				xxx	xxx	1			NU		0
suckernest3	3	3	128	3	3		0	hth	3		lit																1															1	1	1							1				1		1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1				1				1	1	1			1		1				1				1		255	255	255				xxx	xxx	1			NU		0
suckernest4	3	3	128	3	3		0	hth	3		lit																1															1	1	1							1				1		1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1				1				1	1	1			1		1				1				1		255	255	255				xxx	xxx	1			NU		0
act2hire	3	2	96	2	2		2	hth	3	"lit,med"	"lit,med"	"lit,med"	"lit,med"	"lit,med"	"spr,glv"			lit	lit	lit						1	1	1	1	1	1			1	1	1						9	1	1	1	1	1								1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1		1			1					1					1	1	1	2		5	255	255	255				xxx	xxx	1			NU		0
minispider	0	1	96	0	0		0	hth	3		lit																1															1	1	1	1										1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1		1				1					1								1	1					255	255	255				xxx	xxx	1			NU		0
boneprison1	3	0	96	1	1		0	hth	3		lit																1															1	1	1		1					1				1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1			1	1	1		1		1										1						255	255	255				xxx	xxx	1			NU		0
boneprison2	3	0	96	1	1		0	hth	3		lit																1															1	1	1		1					1				1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1			1	1	1		1		1										1						255	255	255				xxx	xxx	1			NU		0
boneprison3	3	0	96	1	1		0	hth	3		lit																1															1	1	1		1					1				1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1			1	1	1		1		1										1						255	255	255				xxx	xxx	1			NU		0
boneprison4	3	0	96	1	1		0	hth	3		lit																1															1	1	1		1					1				1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1			1	1	1		1		1										1						255	255	255				xxx	xxx	1			NU		0
bonewall	3	0	96	2	2		0	hth	3		lit							lit									1							1								2	1	1		1					1				1				4	4	1	4	1	1	1	1	4	1	1	1	4	1	1	1													1			1	1			1		1										1						255	255	255				xxx	xxx	1			NU		0
councilmember1	3	2	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			2			255	255	255				xxx	xxx	1			NU		0
councilmember2	3	2	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			2			255	255	255				xxx	xxx	1			NU		0
councilmember3	3	2	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			2			255	255	255				xxx	xxx	1			NU		0
turret1	3	2	128	2	2		0	hth	3		lit																1															1	1	1			1								1				16	16	8	8	16	8	8	8	8	8	8	8	16	8	8	8													1				1				1	1	1							1	1	1						255	255	255				xxx	xxx	1			NU		0
turret2	3	2	128	2	2		0	hth	3		lit																1															1	1	1			1								1				16	16	8	8	16	8	8	8	8	8	8	8	16	8	8	8													1				1				1	1	1							1	1	1						255	255	255				xxx	xxx	1			NU		0
turret3	3	2	128	2	2		0	hth	3		lit																1															1	1	1			1								1				16	16	8	8	16	8	8	8	8	8	8	8	16	8	8	8													1				1				1	1	1							1	1	1						255	255	255				xxx	xxx	1			NU		0
hydra1	3	1	96	0	0		0	hth	3		lit							lit									1							1								2	1	1			1					1			1		1		8	8	8	8	8	8	8	8	8	8	8	8	1	8	8	8													1																			1					4	255	138	0				xxx	xxx	1			NU		0
hydra2	3	1	96	0	0		0	hth	3		lit							lit									1							1								2	1	1			1					1			1		1		8	8	8	8	8	8	8	8	8	8	8	8	1	8	8	8													1																			1					4	255	138	0				xxx	xxx	1			NU		0
hydra3	3	1	96	0	0		0	hth	3		lit							lit									1							1								2	1	1			1					1			1		1		8	8	8	8	8	8	8	8	8	8	8	8	1	8	8	8													1																			1					4	255	138	0				xxx	xxx	1			NU		0
trap-melee	2	3	128	2	2		2	hth	3		lit																1															1	1	1			1								1				1	1	8	8	1	8	8	8	8	8	8	8	1	8	8	8													1				1					1										1						255	255	255				xxx	xxx	1			NU		0
seventombs	2	2	128	0	0		0	hth	3		lit																1															9	1	1			1				1				1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													0																			1	1					255	255	255				xxx	xxx	1			NU		0
dopplezon	3	2	96	2	2		0	hth	3																		1							1								2	1	1	1	1	1								1	1	1		4	1	8	1	1	8	8	8	8	8	8	8	4	8	8	1													1				1					1					1					1				1	5	255	255	255				xxx	xxx	1			NU		0
valkyrie	3	2	96	2	2		0	hth	3																		1							1								2	1	1	1	1	1								1	1	1	1	4	1	8	1	1	8	8	8	8	8	8	8	4	8	8	1													1				1					1					1					1				1	5	255	255	255				xxx	xxx	1			NU		0
act2guard3	3	2	96	2	2		0	hth	3																	1	1	1	1	1		1		1	1							8	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1										1					1	1	1	1			255	255	255				xxx	xxx	1			NU		0
act3hire	3	2	96	2	2		0	1hs	3	lit	lit				lsd		buc									1	1				1		1									4	1	1	1	1	1			1					1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1									1					1					1	1	1			5	255	255	255				xxx	xxx	7	11		NU		0
megademon1	3	3	96	3	3		2	hth	3		lit				"flb,wax,wsc,wsd"												1				1											2	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		255	255	255				xxx	xxx	1	10	11	NU		0
megademon2	3	3	96	3	3		2	hth	3		lit				"flb,wax,wsc,wsd"												1				1											2	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		255	255	255				xxx	xxx	1	10	11	NU		0
megademon3	3	3	96	3	3		2	hth	3		lit				"flb,wax,wsc,wsd"												1				1											2	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		255	255	255				xxx	xxx	1	10	11	NU		0
necroskeleton	3	2	80	2	2		0	1hs	3	"lit,med,hvy"	"lit,hvy"	"lit,hvy"	"lit,des,med,hvy"	"lit,des,med,hvy"	"hax,axe,mac,fla,scm,nil,buc,lrg,kit,nil,lit"		"nil,buc,lrg,kit,sml"	"nil,lit"	"nil,lit"							1	1	1	1	1	1		1	1	1							9	1	1	1	1	1	1	1		1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1										1		1				255	255	255	255	255	255	xxx	xxx	1			NU		0
necromage	3	2	80	2	2		0	hth	3	"lit,med,hvy"	"lit,hvy"	"lit,hvy"	"lit,des,med,hvy"	"lit,des,med,hvy"				"nil,lit"	"nil,lit"		"pos,cld,fir,lht"	"pos,cld,fir,lht"				1	1	1	1	1				1	1		1	1				9	1	1	1	1	1	1	1		1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1										1		1			5	255	255	255	255	255	255	xxx	xxx	1			NU		0
griswold	3	3	72	2	2		0	hth	1		lit																1															1	1	1	1		1								1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1					1					1				1		255	255	255				xxx	xxx	1			NU		0
compellingorb	1	2	96	0	0		0	hth	3		lit							lit	lit								1							1	1							3	1	1											1				1	1	8	8	8	8	8	8	1	1	8	8	1	8	8	8													1						1													1						255	255	255				xxx	xxx	1			NU		0
tyrael2	4	4	144	2	2		0	hth	3		lit		lit	lit													1		1	1												3		1													1		1	1	8	8	8	8	8	8	8	8	8	8	1	8	8	8		1						1	-100	-20	60	100	1				1											1				1	1				11	255	255	255				xxx	xxx	1			NU		0
darkwanderer	1	2	96	3	3		0	hth	3		lit							lit									1							1								2	1	1	1										1				1	8	1	8	8	8	8	8	8	8	8	8	1	8	8	8													1				1	1									1					1	1	1				255	255	255				xxx	xxx	1			NU		0
trap-nova	1	3	128	0	0		0	hth	3		lit																1															1	1	1			1				1				1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													0																			1						255	255	255				xxx	xxx	1			NU		0
spiritmummy	3	2	96	3	3		0	hth	3		lit																1															1																	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		255	255	255				xxx	xxx	1			NU		0
lightningspire	4	3	128	1	1		0	hth	3		lit							lit									1							1								2	1	1			1								1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1				1					1								1	1	1		1				255	255	255				xxx	xxx	1			NU		0
firetower	3	3	128	3	3		0	hth	3		lit																1															1	1	1			1								1				16	16	8	8	16	8	8	8	8	8	8	8	16	8	8	8													1				1					1								1	1	1						255	255	255				xxx	xxx	1			NU		0
slinger1	3	2	96	2	2		0	1ht	3	"lit,bab,fan,pha,pon"	"lit,med,hvy"		"lit,med,hvy"	"lit,med,hvy"		jav	buc	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	bld				1	1		1	1		1	1	1	1	1	1	1				11	1	1	1	1	1		1						1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1		255	255	255				xxx	xxx	1			NU		0
slinger2	3	2	96	2	2		0	1ht	3	"lit,bab,fan,pha,pon"	"lit,med,hvy"		"lit,med,hvy"	"lit,med,hvy"		jav	buc	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	bld				1	1		1	1		1	1	1	1	1	1	1				11	1	1	1	1	1		1						1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1		255	255	255				xxx	xxx	1			NU		0
slinger3	3	2	96	2	2		0	1ht	3	"lit,bab,fan,pha,pon"	"lit,med,hvy"		"lit,med,hvy"	"lit,med,hvy"		jav	buc	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	bld				1	1		1	1		1	1	1	1	1	1	1				11	1	1	1	1	1		1						1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1		255	255	255				xxx	xxx	1			NU		0
slinger4	3	2	96	2	2		0	1ht	3	"lit,bab,fan,pha,pon"	"lit,med,hvy"		"lit,med,hvy"	"lit,med,hvy"		jav	buc	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	bld				1	1		1	1		1	1	1	1	1	1	1				11	1	1	1	1	1		1						1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1		1	1	1		255	255	255				xxx	xxx	1			NU		0
act2guard4	0	2	96	2	2		0	hth	3	"lit,med"	"lit,med"	"lit,med"	"lit,med"	"lit,med"	"spr,glv"			lit	lit	lit						1	1	1	1	1	1			1	1	1						9		1	1														8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1	1									1	1				1	1		2			255	255	255				xxx	xxx	1			NU		0
act2guard5	0	2	96	2	2		0	hth	3	"lit,med"	"lit,med"	"lit,med"	"lit,med"	"lit,med"	"spr,glv"			lit	lit	lit						1	1	1	1	1	1			1	1	1						9		1	1														8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1	1									1	1				1	1		2			255	255	255				xxx	xxx	1			NU		0
skmage_cold1	3	2	80	2	2		0	hth	3	"lit,lit,lit,med,hvy,hvy,hvy"	"lit,med,hvy"	"lit,med,hvy,des"	"lit,med,hvy,des"	"lit,med,hvy,des"				"lit,med,hvy,des"	"lit,med,hvy,des"		cld	cld				1	1	1	1	1				1	1		1	1				9	1	1	1	1	1	1	1		1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			5	0	60	255				xxx	xxx	1			xx	SkeletonRaise	0
skmage_cold2	3	2	80	2	2		0	hth	3	"lit,lit,lit,med,hvy,hvy,hvy"	"lit,med,hvy"	"lit,med,hvy,des"	"lit,med,hvy,des"	"lit,med,hvy,des"				"lit,med,hvy,des"	"lit,med,hvy,des"		cld	cld				1	1	1	1	1				1	1		1	1				9	1	1	1	1	1	1	1		1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			5	0	60	255				xxx	xxx	1			xx	SkeletonRaise	0
skmage_cold3	3	2	80	2	2		0	hth	3	"lit,lit,lit,med,hvy,hvy,hvy"	"lit,med,hvy"	"lit,med,hvy,des"	"lit,med,hvy,des"	"lit,med,hvy,des"				"lit,med,hvy,des"	"lit,med,hvy,des"		cld	cld				1	1	1	1	1				1	1		1	1				9	1	1	1	1	1	1	1		1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			5	0	60	255				xxx	xxx	1			xx	SkeletonRaise	0
skmage_cold4	3	2	80	2	2		0	hth	3	"lit,lit,lit,med,hvy,hvy,hvy"	"lit,med,hvy"	"lit,med,hvy,des"	"lit,med,hvy,des"	"lit,med,hvy,des"				"lit,med,hvy,des"	"lit,med,hvy,des"		cld	cld				1	1	1	1	1				1			1	1				9	1	1	1	1	1	1	1		1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			5	0	60	255				xxx	xxx	1			xx	SkeletonRaise	0
skmage_fire1	3	2	80	2	2		0	hth	3	"lit,lit,lit,med,hvy,hvy,hvy"	"lit,med,hvy"	"lit,med,hvy,des"	"lit,med,hvy,des"	"lit,med,hvy,des"				"lit,med,hvy,des"	"lit,med,hvy,des"		fir	fir				1	1	1	1	1				1	1		1	1				9	1	1	1	1	1	1	1		1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			5	255	138	0				xxx	xxx	1			xx	SkeletonRaise	0
skmage_fire2	3	2	80	2	2		0	hth	3	"lit,lit,lit,med,hvy,hvy,hvy"	"lit,med,hvy"	"lit,med,hvy,des"	"lit,med,hvy,des"	"lit,med,hvy,des"				"lit,med,hvy,des"	"lit,med,hvy,des"		fir	fir				1	1	1	1	1				1	1		1	1				9	1	1	1	1	1	1	1		1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1		1			5	255	138	0				xxx	xxx	1			xx	SkeletonRaise	0
