Sound	Index	FileName	Volume	Group Size	Loop	Fade In	Fade Out	Defer Inst	Stop Inst	Duration	Compound	Reverb	Falloff	Cache	Async Only	Priority	Stream	Stereo	Tracking	Solo	Music Vol	Block 1	Block 2	Block 3
cain_act2_q4_success	3690	act2\cain\cain_act2_q4_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act2_q5_early	3691	act2\cain\cain_act2_q5_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act2_q5_success	3692	act2\cain\cain_act2_q5_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act2_q6_after	3693	act2\cain\cain_act2_q6_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act2_q6_success	3694	act2\cain\cain_act2_q6_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act3_gossip_1	3695	act3\cain\cain_act3_gossip_01.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act3_gossip_2	3696	act3\cain\cain_act3_gossip_02.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act3_gossip_3	3697	act3\cain\cain_act3_gossip_03.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act3_gossip_4	3698	act3\cain\cain_act3_gossip_04.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act3_gossip_5	3699	act3\cain\cain_act3_gossip_05.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act3_gossip_6	3700	act3\cain\cain_act3_gossip_06.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act3_intro	3701	act3\cain\cain_act3_intro.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act3_q1_after	3702	act3\cain\cain_act3_q3_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act3_q1_early	3703	act3\cain\cain_act3_q3_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act3_q1_success	3704	act3\cain\cain_act3_q3_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act3_q2_init	3705	act3\cain\cain_act3_q2a_init.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act3_q2_earlybrain	3706	act3\cain\cain_act3_q2a_earlybrain.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act3_q2_earlyeye	3707	act3\cain\cain_act3_q2a_earlyeye.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act3_q2_earlyflail	3708	act3\cain\cain_act3_q2a_earlyflail.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act3_q2_earlyheart	3709	act3\cain\cain_act3_q2a_earlyheart.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act3_q2_successful	3710	act3\cain\cain_act3_q2a_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act3_q3_after	3711	act3\cain\cain_act3_q4_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act3_q3_early	3712	act3\cain\cain_act3_q4_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act3_q3_success	3713	act3\cain\cain_act3_q4_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act3_q4_after	3714	act3\cain\cain_act3_q1_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act3_q4_early	3715	act3\cain\cain_act3_q1_early_act3.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act3_q4_success	3716	act3\cain\cain_act3_q1_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act3_q5_after	3717	act3\cain\cain_act3_q5_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act3_q5_after_va	3718	act3\cain\cain_act3_q5_after_va.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act3_q5_early	3719	act3\cain\cain_act3_q5_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act3_q5_success	3720	act3\cain\cain_act3_q5_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act3_q6_after	3721	act3\cain\cain_act3_q6_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act3_q6_after_va	3722	act3\cain\cain_act3_q6_after_va.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act3_q6_early	3723	act3\cain\cain_act3_q6_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act3_q6_success	3724	act3\cain\cain_act3_q6_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act4_greeting	3725	act4\cain\cain_act4_hellomyfriend.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act4_gossip_1	3726	act4\cain\cain_act4_gossip_01.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act4_intro	3727	act4\cain\cain_act4_intro.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act4_q1_after	3728	act4\cain\cain_act4_q1_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act4_q1_early	3729	act4\cain\cain_act4_q1_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act4_q1_success	3730	act4\cain\cain_act4_q1_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act4_q2_after	3731	act4\cain\cain_act4_q2_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act4_q2_success	3732	act4\cain\cain_act4_q2_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act4_q2_successexp	3733	act4\cain\cain_act4_q2_successfulExp.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act4_q3_init_has_stone	3734	act4\cain\cain_act4_q3_inithasstone.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act4_q3_init_no_stone	3735	act4\cain\cain_act4_q3_initnostone.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
cain_act4_q3_success	3736	act4\cain\cain_act4_q3_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
charsi_greeting_1	3737	act1\charsi\cha_greetings.wav	210	2	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
charsi_greeting_2	3738	act1\charsi\cha_goodtoseeyou.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
charsi_greeting_inactive_1	3739	act1\charsi\cha_yes.wav	210	3	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
charsi_greeting_inactive_2	3740	act1\charsi\cha_whatcanidoforyou.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
charsi_greeting_inactive_3	3741	act1\charsi\cha_whatchaneed.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
charsi_greeting_return	3742	act1\charsi\cha_heythere.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
charsi_greeting_time_1	3743	act1\charsi\cha_goodmorning.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
charsi_greeting_time_2	3744	act1\charsi\cha_goodday.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
charsi_greeting_time_3	3745	act1\charsi\cha_goodevening.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
charsi_act1_gossip_1	3746	act1\charsi\cha_act1_gossip_01.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
charsi_act1_gossip_2	3747	act1\charsi\cha_act1_gossip_02.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
charsi_act1_gossip_3	3748	act1\charsi\cha_act1_gossip_03.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
charsi_act1_gossip_4	3749	act1\charsi\cha_act1_gossip_04.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
charsi_act1_gossip_5	3750	act1\charsi\cha_act1_gossip_05.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
charsi_act1_gossip_6	3751	act1\charsi\cha_act1_gossip_06.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
charsi_act1_gossip_bar	3752	act1\charsi\cha_act1_gossip_bar.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
charsi_act1_intro	3753	act1\charsi\cha_act1_intro.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
charsi_act1_intro_bar	3754	act1\charsi\cha_act1_intro_bar.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
charsi_act1_q1_after	3755	act1\charsi\cha_act1_q1_after_main.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
charsi_act1_q1_early	3756	act1\charsi\cha_act1_q1_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
charsi_act1_q1_success	3757	act1\charsi\cha_act1_q1_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
charsi_act1_q2_after	3758	act1\charsi\cha_act1_q2_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
charsi_act1_q2_early	3759	act1\charsi\cha_act1_q2_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
charsi_act1_q2_success	3760	act1\charsi\cha_act1_q2_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
charsi_act1_q3_after	3761	act1\charsi\cha_act1_q3_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
charsi_act1_q3_early	3762	act1\charsi\cha_act1_q3_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
charsi_act1_q3_init	3763	act1\charsi\cha_act1_q3_init.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
charsi_act1_q3_success	3764	act1\charsi\cha_act1_q3_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
charsi_act1_q4_after_scroll	3765	act1\charsi\cha_act1_q4_after_scroll.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
charsi_act1_q4_early	3766	act1\charsi\cha_act1_q4_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
charsi_act1_q4_instructions	3767	act1\charsi\cha_act1_q4_instructions.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
charsi_act1_q4_success	3768	act1\charsi\cha_act1_q4_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
charsi_act1_q4_success_scroll	3769	act1\charsi\cha_act1_q4_successful_scroll.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
charsi_act1_q5_after	3770	act1\charsi\cha_act1_q5_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
charsi_act1_q5_early	3771	act1\charsi\cha_act1_q5_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
charsi_act1_q5_success	3772	act1\charsi\cha_act1_q5_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
charsi_act1_q6_after	3773	act1\charsi\cha_act1_q6_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
charsi_act1_q6_early	3774	act1\charsi\cha_act1_q6_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
charsi_act1_q6_success	3775	act1\charsi\cha_act1_q6_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
drognan_greeting_1	3776	act2\drognan\dro_greetings.wav	210	3	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
drognan_greeting_2	3777	act2\drognan\dro_hello.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
drognan_greeting_3	3778	act2\drognan\dro_allowtoadvise.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
drognan_greeting_inactive_1	3779	act2\drognan\dro_askandlearn.wav	210	2	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
drognan_greeting_inactive_2	3780	act2\drognan\dro_approachandtrade.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
drognan_greeting_return	3781	act2\drognan\dro_welcomeback.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
drognan_greeting_time_1	3782	act2\drognan\dro_goodmorning.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
drognan_greeting_time_2	3783	act2\drognan\dro_goodday.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
drognan_greeting_time_3	3784	act2\drognan\dro_goodevening.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
drognan_act2_gossip_1	3785	act2\drognan\dro_act2_gossip_01.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
drognan_act2_gossip_2	3786	act2\drognan\dro_act2_gossip_02.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
drognan_act2_gossip_3	3787	act2\drognan\dro_act2_gossip_03.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
drognan_act2_gossip_4	3788	act2\drognan\dro_act2_gossip_04.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
drognan_act2_gossip_5	3789	act2\drognan\dro_act2_gossip_05.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
drognan_act2_gossip_6	3790	act2\drognan\dro_act2_gossip_06.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
drognan_act2_gossip_7	3791	act2\drognan\dro_act2_gossip_07.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
drognan_act2_gossip_8	3792	act2\drognan\dro_act2_gossip_08.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
drognan_act2_gossip_9	3793	act2\drognan\dro_act2_gossip_09.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
drognan_act2_gossip_sor	3794	act2\drognan\dro_act2_gossip_sor.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
drognan_act2_intro	3795	act2\drognan\dro_act2_intro.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
drognan_act2_intro_sor	3796	act2\drognan\dro_act2_intro_sor.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
drognan_act2_q1_after	3797	act2\drognan\dro_act2_q1_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
drognan_act2_q1_early	3798	act2\drognan\dro_act2_q1_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
drognan_act2_q1_success	3799	act2\drognan\dro_act2_q1_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
drognan_act2_q3_after	3800	act2\drognan\dro_act2_q3_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
drognan_act2_q3_early	3801	act2\drognan\dro_act2_q3_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
drognan_act2_q3_success	3802	act2\drognan\dro_act2_q3_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
drognan_act2_q4_after	3803	act2\drognan\dro_act2_q4_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
drognan_act2_q4_early	3804	act2\drognan\dro_act2_q4_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
drognan_act2_q4_init	3805	act2\drognan\dro_act2_q4_init.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
drognan_act2_q4_success	3806	act2\drognan\dro_act2_q4_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
drognan_act2_q5_early	3807	act2\drognan\dro_act2_q5_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
drognan_act2_q5_success	3808	act2\drognan\dro_act2_q5_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
drognan_act2_q6_after	3809	act2\drognan\dro_act2_q6_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
drognan_act2_q6_success	3810	act2\drognan\dro_act2_q6_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
elzix_greeting_1	3811	act2\elzix\elz_greetings.wav	210	3	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
elzix_greeting_2	3812	act2\elzix\elz_hello.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
elzix_greeting_3	3813	act2\elzix\elz_hithere.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
elzix_greeting_inactive_1	3814	act2\elzix\elz_whatchaneed.wav	210	2	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
elzix_greeting_inactive_2	3815	act2\elzix\elz_welcometodesertrain.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
elzix_greeting_time_1	3816	act2\elzix\elz_goodmorning.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
elzix_greeting_time_2	3817	act2\elzix\elz_goodday.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
elzix_greeting_time_3	3818	act2\elzix\elz_goodevening.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
elzix_act2_gossip_1	3819	act2\elzix\elz_act2_gossip_01.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
elzix_act2_gossip_2	3820	act2\elzix\elz_act2_gossip_02.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
elzix_act2_gossip_3	3821	act2\elzix\elz_act2_gossip_03_q4.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
elzix_act2_gossip_4	3822	act2\elzix\elz_act2_gossip_04_q2.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
elzix_act2_gossip_5	3823	act2\elzix\elz_act2_gossip_05.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
elzix_act2_gossip_6	3824	act2\elzix\elz_act2_gossip_06.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
elzix_act2_gossip_7	3825	act2\elzix\elz_act2_gossip_07.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
elzix_act2_gossip_8	3826	act2\elzix\elz_act2_gossip_08.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
elzix_act2_gossip_9	3827	act2\elzix\elz_act2_gossip_09.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
elzix_act2_gossip_nec	3828	act2\elzix\elz_act2_gossip_nec.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
elzix_act2_intro	3829	act2\elzix\elz_act2_intro.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
elzix_act2_intro_nec	3830	act2\elzix\elz_act2_intro_nec.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
elzix_act2_q1_after	3831	act2\elzix\elz_act2_q1_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
elzix_act2_q1_early	3832	act2\elzix\elz_act2_q1_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
elzix_act2_q1_success	3833	act2\elzix\elz_act2_q1_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
elzix_act2_q3_after	3834	act2\elzix\elz_act2_q3_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
elzix_act2_q3_early	3835	act2\elzix\elz_act2_q3_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
elzix_act2_q3_success	3836	act2\elzix\elz_act2_q3_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
elzix_act2_q4_after	3837	act2\elzix\elz_act2_q4_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
elzix_act2_q4_early	3838	act2\elzix\elz_act2_q4_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
elzix_act2_q4_success	3839	act2\elzix\elz_act2_q4_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
elzix_act2_q5_early	3840	act2\elzix\elz_act2_q5_early.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
elzix_act2_q5_success	3841	act2\elzix\elz_act2_q5_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
elzix_act2_q6_after	3842	act2\elzix\elz_act2_q6_after.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
elzix_act2_q6_success	3843	act2\elzix\elz_act2_q6_successful.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
fara_greeting_1	3844	act2\fara\far_greetings.wav	210	3	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
fara_greeting_2	3845	act2\fara\far_hello.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
fara_greeting_3	3846	act2\fara\far_blessingstoyou.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
fara_greeting_inactive_1	3847	act2\fara\far_howmayihelpyou.wav	210	2	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
fara_greeting_inactive_2	3848	act2\fara\far_anhonortoserveyou.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
fara_greeting_return	3849	act2\fara\far_thankallthatsholy.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
fara_greeting_time_1	3850	act2\fara\far_goodmorning.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
fara_greeting_time_2	3851	act2\fara\far_goodday.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
fara_greeting_time_3	3852	act2\fara\far_goodevening.wav	210	0	0	0	0	1	0	0	0	1	4	0	0	255	1	0	1	0	0	-1	-1	-1
fara_act2_gossip_1	3853	act2\fara\far_act2_gossip_01.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
fara_act2_gossip_2	3854	act2\fara\far_act2_gossip_02.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
fara_act2_gossip_3	3855	act2\fara\far_act2_gossip_04.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
fara_act2_gossip_4	3856	act2\fara\far_act2_gossip_07.wav	210	0	0	0	0	0	1	0	0	1	4	0	0	255	1	0	1	1	0	-1	-1	-1
