Name	Def	LevelId	Populate	Logicals	Outdoors	Animate	KillEdge	FillBlanks	SizeX	SizeY	AutoMap	Scan	Pops	PopPad	Files	File1	File2	File3	File4	File5	File6	Dt1Mask	Beta
Act 2 - Tomb Prev SEW	444	0	1	1	0	0	0	1	16	16	0	1	0	0	2	Act2/Tomb/TombSEWWarpPrev.ds1	Act2/Tomb/TombSEWWarpPrev2.ds1	0	0	0	0	191	0
Act 2 - Tomb Prev NEW	445	0	1	1	0	0	0	1	16	16	0	1	0	0	2	Act2/Tomb/TombNEWWarpPrev.ds1	Act2/Tomb/TombNEWWarpPrev2.ds1	0	0	0	0	191	0
Act 2 - Tomb Prev NSW	446	0	1	1	0	0	0	1	16	16	0	1	0	0	2	Act2/Tomb/TombNSWWarpPrev.ds1	Act2/Tomb/TombNSWWarpPrev2.ds1	0	0	0	0	191	0
Act 2 - Tomb Prev NSE	447	0	1	1	0	0	0	1	16	16	0	1	0	0	2	Act2/Tomb/TombNSEWarpPrev.ds1	Act2/Tomb/TombNSEWarpPrev2.ds1	0	0	0	0	191	0
Act 2 - Tomb Next W	448	0	1	1	0	0	0	1	16	16	0	1	0	0	2	Act2/Tomb/TombWWarpNext.ds1	Act2/Tomb/TombWWarpNext2.ds1	0	0	0	0	191	0
Act 2 - Tomb Next E	449	0	1	1	0	0	0	1	16	16	0	1	0	0	2	Act2/Tomb/TombEWarpNext.ds1	Act2/Tomb/TombEWarpNext2.ds1	0	0	0	0	191	0
Act 2 - Tomb Next S	450	0	1	1	0	0	0	1	16	16	0	1	0	0	2	Act2/Tomb/TombSWarpNext.ds1	Act2/Tomb/TombSWarpNext2.ds1	0	0	0	0	191	0
Act 2 - Tomb Next N	451	0	1	1	0	0	0	1	16	16	0	1	0	0	2	Act2/Tomb/TombNWarpNext.ds1	Act2/Tomb/TombNWarpNext2.ds1	0	0	0	0	191	0
Act 2 - Tomb Treasure W	452	0	1	1	0	0	0	1	16	16	0	0	0	0	1	Act2/Tomb/TombWTreasure.ds1	0	0	0	0	0	191	0
Act 2 - Tomb Treasure E	453	0	1	1	0	0	0	1	16	16	0	0	0	0	1	Act2/Tomb/TombETreasure.ds1	0	0	0	0	0	191	0
Act 2 - Tomb Treasure S	454	0	1	1	0	0	0	1	16	16	0	0	0	0	1	Act2/Tomb/TombSTreasure.ds1	0	0	0	0	0	191	0
Act 2 - Tomb Treasure N	455	0	1	1	0	0	0	1	16	16	0	0	0	0	1	Act2/Tomb/TombNTreasure.ds1	0	0	0	0	0	191	0
Act 2 - Tomb Cube W	456	0	1	1	0	0	0	1	16	16	0	0	0	0	1	Act2/Tomb/TombCubeW.ds1	0	0	0	0	0	191	0
Act 2 - Tomb Cube E	457	0	1	1	0	0	0	1	16	16	0	0	0	0	1	Act2/Tomb/TombCubeE.ds1	0	0	0	0	0	191	0
Act 2 - Tomb Cube S	458	0	1	1	0	0	0	1	16	16	0	0	0	0	1	Act2/Tomb/TombCubeS.ds1	0	0	0	0	0	191	0
Act 2 - Tomb Cube N	459	0	1	1	0	0	0	1	16	16	0	0	0	0	1	Act2/Tomb/TombCubeN.ds1	0	0	0	0	0	191	0
Act 2 - Tomb Talrasha W	460	0	1	1	0	0	0	1	16	16	0	1	0	0	1	Act2/Tomb/TombWTalrasha.ds1	0	0	0	0	0	447	0
Act 2 - Tomb Talrasha E	461	0	1	1	0	0	0	1	16	16	0	1	0	0	1	Act2/Tomb/TombETalrasha.ds1	0	0	0	0	0	447	0
Act 2 - Tomb Talrasha S	462	0	1	1	0	0	0	1	16	16	0	1	0	0	1	Act2/Tomb/TombSTalrasha.ds1	0	0	0	0	0	447	0
Act 2 - Tomb Talrasha N	463	0	1	1	0	0	0	1	16	16	0	1	0	0	1	Act2/Tomb/TombNTalrasha.ds1	0	0	0	0	0	447	0
Act 2 - Tomb Leatherarm W	464	0	1	1	0	0	0	1	16	16	0	0	0	0	1	Act2/Tomb/TombWLeatherarm.ds1	0	0	0	0	0	191	0
Act 2 - Tomb Leatherarm E	465	0	1	1	0	0	0	1	16	16	0	0	0	0	1	Act2/Tomb/TombELeatherarm.ds1	0	0	0	0	0	191	0
Act 2 - Tomb Leatherarm S	466	0	1	1	0	0	0	1	16	16	0	0	0	0	1	Act2/Tomb/TombSLeatherarm.ds1	0	0	0	0	0	191	0
Act 2 - Tomb Leatherarm N	467	0	1	1	0	0	0	1	16	16	0	0	0	0	1	Act2/Tomb/TombNLeatherarm.ds1	0	0	0	0	0	191	0
Act 2 - Tomb Kaa W	468	0	1	1	0	0	0	1	16	16	0	0	0	0	1	Act2/Tomb/TombWKaa.ds1	0	0	0	0	0	191	0
Act 2 - Tomb Kaa E	469	0	1	1	0	0	0	1	16	16	0	0	0	0	1	Act2/Tomb/TombEKaa.ds1	0	0	0	0	0	191	0
Act 2 - Tomb Kaa S	470	0	1	1	0	0	0	1	16	16	0	0	0	0	1	Act2/Tomb/TombSKaa.ds1	0	0	0	0	0	191	0
Act 2 - Tomb Kaa N	471	0	1	1	0	0	0	1	16	16	0	0	0	0	1	Act2/Tomb/TombNKaa.ds1	0	0	0	0	0	191	0
Act 2 - Tomb Chest W	472	0	1	1	0	0	0	1	16	16	0	0	0	0	1	Act2/Tomb/TombWConsol.ds1	0	0	0	0	0	191	0
Act 2 - Tomb Chest E	473	0	1	1	0	0	0	1	16	16	0	0	0	0	1	Act2/Tomb/TombEConsol.ds1	0	0	0	0	0	191	0
Act 2 - Tomb Chest S	474	0	1	1	0	0	0	1	16	16	0	0	0	0	1	Act2/Tomb/TombSConsol.ds1	0	0	0	0	0	191	0
Act 2 - Tomb Chest N	475	0	1	1	0	0	0	1	16	16	0	0	0	0	1	Act2/Tomb/TombNConsol.ds1	0	0	0	0	0	191	0
Act 2 - Tomb Waypoint W	476	0	1	1	0	0	0	1	16	16	0	1	0	0	1	Act2/Tomb/TombWWaypoint.ds1	0	0	0	0	0	191	0
Act 2 - Tomb Waypoint E	477	0	1	1	0	0	0	1	16	16	0	1	0	0	1	Act2/Tomb/TombEWaypoint.ds1	0	0	0	0	0	191	0
Act 2 - Tomb Waypoint S	478	0	1	1	0	0	0	1	16	16	0	1	0	0	1	Act2/Tomb/TombSWaypoint.ds1	0	0	0	0	0	191	0
Act 2 - Tomb Waypoint N	479	0	1	1	0	0	0	1	16	16	0	1	0	0	1	Act2/Tomb/TombNWaypoint.ds1	0	0	0	0	0	191	0
Act 2 - Tomb Tainted Sun X	480	0	1	1	0	0	0	1	16	16	0	1	0	0	1	Act2/Tomb/Serpent1.ds1	0	0	0	0	0	1057	0
Act 2 - Duriel's Lair	481	73	0	0	0	0	0	1	0	0	0	1	0	0	1	Act2/Tomb/Duriel.ds1	0	0	0	0	0	639	0
Act 2 - Lair W	482	0	1	0	0	0	1	1	10	10	0	0	0	0	1	Act2/Maggot/MagW.ds1	0	0	0	0	0	3	0
Act 2 - Lair E	483	0	1	0	0	0	1	1	10	10	0	0	0	0	1	Act2/Maggot/MagE.ds1	0	0	0	0	0	3	0
Act 2 - Lair EW	484	0	1	0	0	0	1	1	10	10	0	0	0	0	6	Act2/Maggot/MagEW.ds1	Act2/Maggot/MagEW2.ds1	Act2/Maggot/MagEW3.ds1	Act2/Maggot/MagEW4.ds1	Act2/Maggot/MagEW5.ds1	Act2/Maggot/MagEW6.ds1	3	0
Act 2 - Lair S	485	0	1	0	0	0	1	1	10	10	0	0	0	0	1	Act2/Maggot/MagS.ds1	0	0	0	0	0	3	0
Act 2 - Lair SW	486	0	1	0	0	0	1	1	10	10	0	0	0	0	3	Act2/Maggot/MagSW.ds1	Act2/Maggot/MagSW2.ds1	Act2/Maggot/MagSW3.ds1	0	0	0	3	0
Act 2 - Lair SE	487	0	1	0	0	0	1	1	10	10	0	0	0	0	3	Act2/Maggot/MagSE.ds1	Act2/Maggot/MagSE2.ds1	Act2/Maggot/MagSE3.ds1	0	0	0	3	0
Act 2 - Lair SEW	488	0	1	0	0	0	1	1	10	10	0	0	0	0	6	Act2/Maggot/MagSEW.ds1	Act2/Maggot/MagSEW2.ds1	Act2/Maggot/MagSEW3.ds1	Act2/Maggot/MagSEW3.ds1	Act2/Maggot/MagSEW4.ds1	Act2/Maggot/MagSEW4.ds1	3	0
Act 2 - Lair N	489	0	1	0	0	0	1	1	10	10	0	0	0	0	2	Act2/Maggot/MagN.ds1	Act2/Maggot/MagN2.ds1	0	0	0	0	3	0
Act 2 - Lair NW	490	0	1	0	0	0	1	1	10	10	0	0	0	0	3	Act2/Maggot/MagNW.ds1	Act2/Maggot/MagNW2.ds1	Act2/Maggot/MagNW3.ds1	0	0	0	3	0
Act 2 - Lair NE	491	0	1	0	0	0	1	1	10	10	0	0	0	0	3	Act2/Maggot/MagNE.ds1	Act2/Maggot/MagNE2.ds1	Act2/Maggot/MagNE3.ds1	0	0	0	3	0
Act 2 - Lair NEW	492	0	1	0	0	0	1	1	10	10	0	0	0	0	6	Act2/Maggot/MagNEW.ds1	Act2/Maggot/MagNEW2.ds1	Act2/Maggot/MagNEW3.ds1	Act2/Maggot/MagNEW3.ds1	Act2/Maggot/MagNEW4.ds1	Act2/Maggot/MagNEW4.ds1	3	0
Act 2 - Lair NS	493	0	1	0	0	0	1	1	10	10	0	0	0	0	5	Act2/Maggot/MagNS.ds1	Act2/Maggot/MagNS2.ds1	Act2/Maggot/MagNS3.ds1	Act2/Maggot/MagNS4.ds1	Act2/Maggot/MagNS5.ds1	Act2/Maggot/MagNS6.ds1	3	0
Act 2 - Lair NSW	494	0	1	0	0	0	1	1	10	10	0	0	0	0	6	Act2/Maggot/MagNSW.ds1	Act2/Maggot/MagNSW2.ds1	Act2/Maggot/MagNSW3.ds1	Act2/Maggot/MagNSW3.ds1	Act2/Maggot/MagNSW4.ds1	Act2/Maggot/MagNSW4.ds1	3	0
Act 2 - Lair NSE	495	0	1	0	0	0	1	1	10	10	0	0	0	0	6	Act2/Maggot/MagNSE.ds1	Act2/Maggot/MagNSE2.ds1	Act2/Maggot/MagNSE3.ds1	Act2/Maggot/MagNSE3.ds1	Act2/Maggot/MagNSE4.ds1	Act2/Maggot/MagNSE4.ds1	3	0
Act 2 - Lair NSEW	496	0	1	0	0	0	1	1	10	10	0	0	0	0	4	Act2/Maggot/MagNSEW.ds1	Act2/Maggot/MagNSEW2.ds1	Act2/Maggot/MagNSEW3.ds1	Act2/Maggot/MagNSEW4.ds1	0	0	3	0
Act 2 - Lair Prev W	497	0	1	0	0	0	1	1	10	10	0	1	0	0	1	Act2/Maggot/MagWWarpPrev.ds1	0	0	0	0	0	7	0
Act 2 - Lair Prev E	498	0	1	0	0	0	1	1	10	10	0	1	0	0	1	Act2/Maggot/MagEWarpPrev.ds1	0	0	0	0	0	7	0
Act 2 - Lair Prev S	499	0	1	0	0	0	1	1	10	10	0	1	0	0	1	Act2/Maggot/MagSWarpPrev.ds1	0	0	0	0	0	7	0
Act 2 - Lair Prev N	500	0	1	0	0	0	1	1	10	10	0	1	0	0	1	Act2/Maggot/MagNWarpPrev.ds1	0	0	0	0	0	7	0
Act 2 - Lair Next W	501	0	1	0	0	0	1	1	10	10	0	1	0	0	1	Act2/Maggot/MagWWarpNext.ds1	0	0	0	0	0	7	0
Act 2 - Lair Next E	502	0	1	0	0	0	1	1	10	10	0	1	0	0	1	Act2/Maggot/MagEWarpNext.ds1	0	0	0	0	0	7	0
Act 2 - Lair Next S	503	0	1	0	0	0	1	1	10	10	0	1	0	0	1	Act2/Maggot/MagSWarpNext.ds1	0	0	0	0	0	7	0
Act 2 - Lair Next N	504	0	1	0	0	0	1	1	10	10	0	1	0	0	1	Act2/Maggot/MagNWarpNext.ds1	0	0	0	0	0	7	0
Act 2 - Lair Treasure W	505	0	1	0	0	0	1	1	10	10	0	0	0	0	1	Act2/Maggot/MagW.ds1	0	0	0	0	0	3	0
Act 2 - Lair Treasure E	506	0	1	0	0	0	1	1	10	10	0	0	0	0	1	Act2/Maggot/MagE.ds1	0	0	0	0	0	3	0
Act 2 - Lair Treasure S	507	0	1	0	0	0	1	1	10	10	0	0	0	0	1	Act2/Maggot/MagS.ds1	0	0	0	0	0	3	0
Act 2 - Lair Treasure N	508	0	1	0	0	0	1	1	10	10	0	0	0	0	1	Act2/Maggot/MagN.ds1	0	0	0	0	0	3	0
Act 2 - Lair Tight Spot S	509	0	1	0	0	0	1	1	10	10	0	1	0	0	1	Act2/Maggot/MagQueen.ds1	0	0	0	0	0	7	0
Act 2 - Arcane W	510	0	1	0	0	0	1	1	12	12	0	0	0	0	1	Act2/Arcane/SanctW.ds1	0	0	0	0	0	1	0
Act 2 - Arcane E	511	0	1	0	0	0	1	1	12	12	0	0	0	0	1	Act2/Arcane/SanctE.ds1	0	0	0	0	0	1	0
Act 2 - Arcane EW	512	0	1	0	0	0	1	1	12	12	0	0	0	0	0	Act2/Arcane/SanctEW.ds1	Act2/Arcane/SanctEW1.ds1	Act2/Arcane/SanctEW2.ds1	Act2/Arcane/SanctEW3.ds1	0	0	1	0
Act 2 - Arcane S	513	0	1	0	0	0	1	1	12	12	0	0	0	0	1	Act2/Arcane/SanctS.ds1	0	0	0	0	0	1	0
Act 2 - Arcane SW	514	0	1	0	0	0	1	1	12	12	0	0	0	0	0	Act2/Arcane/SanctSW.ds1	Act2/Arcane/SanctSW1.ds1	Act2/Arcane/SanctSW2.ds1	Act2/Arcane/SanctSW3.ds1	0	0	1	0
Act 2 - Arcane SE	515	0	1	0	0	0	1	1	12	12	0	0	0	0	0	Act2/Arcane/SanctSE.ds1	Act2/Arcane/SanctSE1.ds1	Act2/Arcane/SanctSE2.ds1	Act2/Arcane/SanctSE3.ds1	0	0	1	0
Act 2 - Arcane SEW	516	0	1	0	0	0	1	1	12	12	0	0	0	0	0	Act2/Arcane/SanctSEW.ds1	Act2/Arcane/SanctSEW1.ds1	Act2/Arcane/SanctSEW2.ds1	Act2/Arcane/SanctSEW3.ds1	0	0	1	0
Act 2 - Arcane N	517	0	1	0	0	0	1	1	12	12	0	0	0	0	1	Act2/Arcane/SanctN.ds1	0	0	0	0	0	1	0
Act 2 - Arcane NW	518	0	1	0	0	0	1	1	12	12	0	0	0	0	0	Act2/Arcane/SanctNW.ds1	Act2/Arcane/SanctNW1.ds1	Act2/Arcane/SanctNW2.ds1	Act2/Arcane/SanctNW3.ds1	0	0	1	0
Act 2 - Arcane NE	519	0	1	0	0	0	1	1	12	12	0	0	0	0	0	Act2/Arcane/SanctNE.ds1	Act2/Arcane/SanctNE1.ds1	Act2/Arcane/SanctNE2.ds1	Act2/Arcane/SanctNE3.ds1	0	0	1	0
Act 2 - Arcane NEW	520	0	1	0	0	0	1	1	12	12	0	0	0	0	0	Act2/Arcane/SanctNEW.ds1	Act2/Arcane/SanctNEW1.ds1	Act2/Arcane/SanctNEW2.ds1	Act2/Arcane/SanctNEW3.ds1	0	0	1	0
Act 2 - Arcane NS	521	0	1	0	0	0	1	1	12	12	0	0	0	0	0	Act2/Arcane/SanctNS.ds1	Act2/Arcane/SanctNS1.ds1	Act2/Arcane/SanctNS2.ds1	Act2/Arcane/SanctNS3.ds1	0	0	1	0
Act 2 - Arcane NSW	522	0	1	0	0	0	1	1	12	12	0	0	0	0	0	Act2/Arcane/SanctNSW.ds1	Act2/Arcane/SanctNSW1.ds1	Act2/Arcane/SanctNSW2.ds1	Act2/Arcane/SanctNSW3.ds1	0	0	1	0
Act 2 - Arcane NSE	523	0	1	0	0	0	1	1	12	12	0	0	0	0	0	Act2/Arcane/SanctNSE.ds1	Act2/Arcane/SanctNSE1.ds1	Act2/Arcane/SanctNSE2.ds1	Act2/Arcane/SanctNSE3.ds1	0	0	1	0
Act 2 - Arcane NSEW	524	0	1	0	0	0	1	1	12	12	0	1	0	0	0	Act2/Arcane/SanctNSEW.ds1	Act2/Arcane/SanctNSEW1.ds1	Act2/Arcane/SanctNSEW2.ds1	Act2/Arcane/SanctNSEW3.ds1	Act2/Arcane/SanctNSEW4.ds1	0	1	0
Act 2 - Arcane Summoner W	525	0	1	0	0	0	1	1	12	12	0	0	0	0	1	Act2/Arcane/SummW.ds1	0	0	0	0	0	1	0
Act 2 - Arcane Summoner E	526	0	1	0	0	0	1	1	12	12	0	0	0	0	1	Act2/Arcane/SummE.ds1	0	0	0	0	0	1	0
Act 2 - Arcane Summoner S	527	0	1	0	0	0	1	1	12	12	0	0	0	0	1	Act2/Arcane/SummS.ds1	0	0	0	0	0	1	0
Act 2 - Arcane Summoner N	528	0	1	0	0	0	1	1	12	12	0	0	0	0	1	Act2/Arcane/SummN.ds1	0	0	0	0	0	1	0
Act 3 - Town	529	75	1	0	1	0	0	1	0	0	1	1	2	0	1	Act3/Docktown/DockTown3.ds1	0	0	0	0	0	1023	0
Act 3 - Jungle W	530	0	1	0	1	0	1	1	32	32	0	0	0	0	3	Act3/Jungle/RivW.ds1	Act3/Jungle/RivW2.ds1	Act3/Jungle/RivW3.ds1	0	0	0	255	0
Act 3 - Jungle E	531	0	1	0	1	0	1	1	32	32	0	0	0	0	3	Act3/Jungle/RivE.ds1	Act3/Jungle/RivE2.ds1	Act3/Jungle/RivE3.ds1	0	0	0	255	0
Act 3 - Jungle EW	532	0	1	0	1	0	1	1	32	32	0	0	0	0	3	Act3/Jungle/RivEW.ds1	Act3/Jungle/RivEW2.ds1	Act3/Jungle/RivEW3.ds1	0	0	0	255	0
Act 3 - Jungle S	533	0	1	0	1	0	1	1	32	32	0	0	0	0	3	Act3/Jungle/RivS.ds1	Act3/Jungle/RivS2.ds1	Act3/Jungle/RivS3.ds1	0	0	0	255	0
Act 3 - Jungle SW	534	0	1	0	1	0	1	1	32	32	0	0	0	0	3	Act3/Jungle/RivSW.ds1	Act3/Jungle/RivSW2.ds1	Act3/Jungle/RivSW3.ds1	0	0	0	255	0
Act 3 - Jungle SE	535	0	1	0	1	0	1	1	32	32	0	0	0	0	3	Act3/Jungle/RivSE.ds1	Act3/Jungle/RivSE2.ds1	Act3/Jungle/RivSE3.ds1	0	0	0	255	0
Act 3 - Jungle SEW	536	0	1	0	1	0	1	1	32	32	0	0	0	0	3	Act3/Jungle/RivSEW.ds1	Act3/Jungle/RivSEW2.ds1	Act3/Jungle/RivSEW3.ds1	0	0	0	255	0
Act 3 - Jungle N	537	0	1	0	1	0	1	1	32	32	0	0	0	0	3	Act3/Jungle/RivN.ds1	Act3/Jungle/RivN2.ds1	Act3/Jungle/RivN3.ds1	0	0	0	255	0
Act 3 - Jungle NW	538	0	1	0	1	0	1	1	32	32	0	0	0	0	3	Act3/Jungle/RivNW.ds1	Act3/Jungle/RivNW2.ds1	Act3/Jungle/RivNW3.ds1	0	0	0	255	0
Act 3 - Jungle NE	539	0	1	0	1	0	1	1	32	32	0	0	0	0	3	Act3/Jungle/RivNE.ds1	Act3/Jungle/RivNE2.ds1	Act3/Jungle/RivNE3.ds1	0	0	0	255	0
Act 3 - Jungle NEW	540	0	1	0	1	0	1	1	32	32	0	0	0	0	3	Act3/Jungle/RivNEW.ds1	Act3/Jungle/RivNEW2.ds1	Act3/Jungle/RivNEW3.ds1	0	0	0	255	0
Act 3 - Jungle NS	541	0	1	0	1	0	1	1	32	32	0	0	0	0	5	Act3/Jungle/RivNS.ds1	Act3/Jungle/RivNS2.ds1	Act3/Jungle/RivNS3.ds1	Act3/Jungle/RivNS4.ds1	Act3/Jungle/RivNS5.ds1	0	255	0
Act 3 - Jungle NSW	542	0	1	0	1	0	1	1	32	32	0	0	0	0	3	Act3/Jungle/RivNSW.ds1	Act3/Jungle/RivNSW2.ds1	Act3/Jungle/RivNSW3.ds1	0	0	0	255	0
Act 3 - Jungle NSE	543	0	1	0	1	0	1	1	32	32	0	0	0	0	3	Act3/Jungle/RivNSE.ds1	Act3/Jungle/RivNSE2.ds1	Act3/Jungle/RivNSE3.ds1	0	0	0	255	0
Act 3 - Jungle NSEW	544	0	1	0	1	0	1	1	32	32	0	0	0	0	3	Act3/Jungle/RivNSEW.ds1	Act3/Jungle/RivNSEW2.ds1	Act3/Jungle/RivNSEW3.ds1	0	0	0	255	0
Act 3 - Jungle W E	545	0	1	0	1	0	1	1	32	32	0	0	0	0	1	Act3/Jungle/RivWoE.ds1	0	0	0	0	0	255	0
Act 3 - Jungle W S	546	0	1	0	1	0	1	1	32	32	0	0	0	0	1	Act3/Jungle/RivWoS.ds1	0	0	0	0	0	255	0
Act 3 - Jungle W N	547	0	1	0	1	0	1	1	32	32	0	0	0	0	1	Act3/Jungle/RivWoN.ds1	0	0	0	0	0	255	0
Act 3 - Jungle E W	548	0	1	0	1	0	1	1	32	32	0	0	0	0	1	Act3/Jungle/RivEoW.ds1	0	0	0	0	0	255	0
Act 3 - Jungle E S	549	0	1	0	1	0	1	1	32	32	0	0	0	0	1	Act3/Jungle/RivEoS.ds1	0	0	0	0	0	255	0
Act 3 - Jungle E N	550	0	1	0	1	0	1	1	32	32	0	0	0	0	1	Act3/Jungle/RivEoN.ds1	0	0	0	0	0	255	0
Act 3 - Jungle EW S	551	0	1	0	1	0	1	1	32	32	0	0	0	0	1	Act3/Jungle/RivEWoS.ds1	0	0	0	0	0	255	0
Act 3 - Jungle EW N	552	0	1	0	1	0	1	1	32	32	0	0	0	0	1	Act3/Jungle/RivEWoN.ds1	0	0	0	0	0	255	0
Act 3 - Jungle S W	553	0	1	0	1	0	1	1	32	32	0	0	0	0	1	Act3/Jungle/RivSoW.ds1	0	0	0	0	0	255	0
Act 3 - Jungle S E	554	0	1	0	1	0	1	1	32	32	0	0	0	0	1	Act3/Jungle/RivSoE.ds1	0	0	0	0	0	255	0
Act 3 - Jungle S N	555	0	1	0	1	0	1	1	32	32	0	0	0	0	1	Act3/Jungle/RivSoN.ds1	0	0	0	0	0	255	0
Act 3 - Jungle SW E	556	0	1	0	1	0	1	1	32	32	0	0	0	0	1	Act3/Jungle/RivSWoE.ds1	0	0	0	0	0	255	0
Act 3 - Jungle SW N	557	0	1	0	1	0	1	1	32	32	0	0	0	0	1	Act3/Jungle/RivSWoN.ds1	0	0	0	0	0	255	0
Act 3 - Jungle SE W	558	0	1	0	1	0	1	1	32	32	0	0	0	0	1	Act3/Jungle/RivSEoW.ds1	0	0	0	0	0	255	0
Act 3 - Jungle SE N	559	0	1	0	1	0	1	1	32	32	0	0	0	0	1	Act3/Jungle/RivSEoN.ds1	0	0	0	0	0	255	0
Act 3 - Jungle SEW N	560	0	1	0	1	0	1	1	32	32	0	0	0	0	1	Act3/Jungle/RivSEWoN.ds1	0	0	0	0	0	255	0
Act 3 - Jungle N W	561	0	1	0	1	0	1	1	32	32	0	0	0	0	1	Act3/Jungle/RivNoW.ds1	0	0	0	0	0	255	0
Act 3 - Jungle N E	562	0	1	0	1	0	1	1	32	32	0	0	0	0	1	Act3/Jungle/RivNoE.ds1	0	0	0	0	0	255	0
Act 3 - Jungle N S	563	0	1	0	1	0	1	1	32	32	0	0	0	0	1	Act3/Jungle/RivNoS.ds1	0	0	0	0	0	255	0
Act 3 - Jungle NW E	564	0	1	0	1	0	1	1	32	32	0	0	0	0	1	Act3/Jungle/RivNWoE.ds1	0	0	0	0	0	255	0
Act 3 - Jungle NW S	565	0	1	0	1	0	1	1	32	32	0	0	0	0	1	Act3/Jungle/RivNWoS.ds1	0	0	0	0	0	255	0
Act 3 - Jungle NE W	566	0	1	0	1	0	1	1	32	32	0	0	0	0	1	Act3/Jungle/RivNEoW.ds1	0	0	0	0	0	255	0
Act 3 - Jungle NE S	567	0	1	0	1	0	1	1	32	32	0	0	0	0	1	Act3/Jungle/RivNEoS.ds1	0	0	0	0	0	255	0
Act 3 - Jungle NEW S	568	0	1	0	1	0	1	1	32	32	0	0	0	0	1	Act3/Jungle/RivNEWoS.ds1	0	0	0	0	0	255	0
Act 3 - Jungle NS W	569	0	1	0	1	0	1	1	32	32	0	0	0	0	1	Act3/Jungle/RivNSoW.ds1	0	0	0	0	0	255	0
Act 3 - Jungle NS E	570	0	1	0	1	0	1	1	32	32	0	0	0	0	1	Act3/Jungle/RivNSoE.ds1	0	0	0	0	0	255	0
Act 3 - Jungle NSW E	571	0	1	0	1	0	1	1	32	32	0	0	0	0	1	Act3/Jungle/RivNSWoE.ds1	0	0	0	0	0	255	0
Act 3 - Jungle NSE W	572	0	1	0	1	0	1	1	32	32	0	0	0	0	1	Act3/Jungle/RivNSEoW.ds1	0	0	0	0	0	255	0
Act 3 - Jungle Head	573	0	0	0	1	0	1	1	64	32	0	0	0	0	0	Act3/Jungle/TransL.ds1	Act3/Jungle/TransU.ds1	0	0	0	0	1023	0
Act 3 - Jungle Tail	574	0	0	0	1	0	1	1	64	32	0	0	0	0	0	Act3/Jungle/TravL.ds1	Act3/Jungle/TravU.ds1	0	0	0	0	1023	0
Act 3 - Clearing Webby W	575	0	1	0	1	0	1	1	32	32	0	1	0	0	1	Act3/Jungle/SpidW.ds1	Act3/Jungle/SpidW2.ds1	Act3/Jungle/SpidW3.ds1	0	0	0	1636	0
Act 3 - Clearing Webby E	576	0	1	0	1	0	1	1	32	32	0	1	0	0	1	Act3/Jungle/SpidE.ds1	Act3/Jungle/SpidE2.ds1	Act3/Jungle/SpidE3.ds1	0	0	0	1636	0
Act 3 - Clearing Webby EW	577	0	1	0	1	0	1	1	32	32	0	1	0	0	1	Act3/Jungle/SpidEW.ds1	Act3/Jungle/SpidEW2.ds1	Act3/Jungle/SpidEW3.ds1	0	0	0	1636	0
Act 3 - Clearing Webby S	578	0	1	0	1	0	1	1	32	32	0	1	0	0	1	Act3/Jungle/SpidS.ds1	Act3/Jungle/SpidS2.ds1	Act3/Jungle/SpidS3.ds1	0	0	0	1636	0
Act 3 - Clearing Webby SW	579	0	1	0	1	0	1	1	32	32	0	1	0	0	1	Act3/Jungle/SpidSW.ds1	Act3/Jungle/SpidSW2.ds1	Act3/Jungle/SpidSW3.ds1	0	0	0	1636	0
Act 3 - Clearing Webby SE	580	0	1	0	1	0	1	1	32	32	0	1	0	0	1	Act3/Jungle/SpidSE.ds1	Act3/Jungle/SpidSE2.ds1	Act3/Jungle/SpidSE3.ds1	0	0	0	1636	0
Act 3 - Clearing Webby N	581	0	1	0	1	0	1	1	32	32	0	1	0	0	1	Act3/Jungle/SpidN.ds1	Act3/Jungle/SpidN2.ds1	Act3/Jungle/SpidN3.ds1	0	0	0	1636	0
Act 3 - Clearing Webby NW	582	0	1	0	1	0	1	1	32	32	0	1	0	0	1	Act3/Jungle/SpidNW.ds1	Act3/Jungle/SpidNW2.ds1	Act3/Jungle/SpidNW3.ds1	0	0	0	1636	0
Act 3 - Clearing Webby NE	583	0	1	0	1	0	1	1	32	32	0	1	0	0	1	Act3/Jungle/SpidNE.ds1	Act3/Jungle/SpidNE2.ds1	Act3/Jungle/SpidNE3.ds1	0	0	0	1636	0
Act 3 - Clearing Webby NS	584	0	1	0	1	0	1	1	32	32	0	1	0	0	1	Act3/Jungle/SpidNS.ds1	Act3/Jungle/SpidNS2.ds1	Act3/Jungle/SpidNS3.ds1	0	0	0	1636	0
Act 3 - Clearing Boggy W	585	0	1	0	1	0	1	1	32	32	0	1	0	0	1	Act3/Jungle/BogW.ds1	Act3/Jungle/BogW2.ds1	Act3/Jungle/BogW3.ds1	0	0	0	4838	0
Act 3 - Clearing Boggy E	586	0	1	0	1	0	1	1	32	32	0	1	0	0	1	Act3/Jungle/BogE.ds1	Act3/Jungle/BogE2.ds1	Act3/Jungle/BogE3.ds1	0	0	0	4838	0
Act 3 - Clearing Boggy EW	587	0	1	0	1	0	1	1	32	32	0	1	0	0	1	Act3/Jungle/BogEW.ds1	Act3/Jungle/BogEW2.ds1	Act3/Jungle/BogEW3.ds1	0	0	0	4838	0
